home_team,away_team,tournament,is_neutral,year,month,home_roll_goals_for_5,home_roll_goals_against_5,away_roll_goals_for_5,away_roll_goals_against_5,home_roll_unique_scorers_5,away_roll_unique_scorers_5,home_roll_penalty_goals_5,away_roll_penalty_goals_5,home_result
Costa Rica,Honduras,FIFA World Cup qualification,0,2025,11,1.6,1.2,1.0,0.4,0.0,0.0,0.0,0.0,Draw
Haiti,Nicaragua,FIFA World Cup qualification,1,2025,11,1.4,1.2,0.8,2.0,1.4,0.0,0.0,0.0,Win
Laos,Vietnam,AFC Asian Cup qualification,0,2025,11,0.8,3.2,2.2,1.2,0.0,0.0,0.0,0.0,Loss
Vanuatu,Solomon Islands,MSG Prime Minister's Cup,1,2025,11,1.0,1.8,1.8,1.8,0.0,0.0,0.0,0.0,Win
Papua New Guinea,Fiji,MSG Prime Minister's Cup,0,2025,11,1.6,1.2,0.6,4.2,0.0,0.0,0.0,0.0,Win
Papua New Guinea,Vanuatu,MSG Prime Minister's Cup,0,2025,11,1.8,0.8,1.4,1.6,0.0,0.0,0.0,0.0,Draw
Mauritania,Kuwait,Arab Cup qualification,1,2025,11,0.2,1.2,1.6,2.6,0.0,0.0,0.0,0.0,Loss
Syria,South Sudan,Arab Cup qualification,1,2025,11,3.2,1.2,0.4,2.0,0.0,0.0,0.0,0.0,Win
Palestine,Libya,Arab Cup qualification,1,2025,11,1.0,1.2,1.4,0.6,0.0,0.0,0.0,0.0,Draw
Oman,Somalia,Arab Cup qualification,1,2025,11,0.8,1.0,0.4,2.0,0.0,0.0,0.0,0.0,Draw
Bahrain,Djibouti,Arab Cup qualification,1,2025,11,0.6,1.4,0.4,3.8,0.0,0.0,0.0,0.0,Win
Sudan,Lebanon,Arab Cup qualification,1,2025,11,0.0,1.2,2.2,0.4,0.0,0.0,0.0,0.0,Win
Comoros,Yemen,Arab Cup qualification,1,2025,11,1.6,0.6,3.6,0.2,0.0,0.0,0.0,0.0,Draw
Tunisia,Syria,Arab Cup,1,2025,12,2.8,0.8,3.4,0.6,0.0,0.0,0.0,0.0,Loss
Qatar,Palestine,Arab Cup,0,2025,12,1.2,1.8,0.6,1.0,0.0,0.0,0.0,0.0,Loss
Morocco,Comoros,Arab Cup,1,2025,12,1.8,0.0,2.0,1.4,0.0,0.0,0.0,0.0,Win
Saudi Arabia,Oman,Arab Cup,1,2025,12,1.0,1.0,0.6,0.8,0.0,0.0,0.0,0.0,Win
Egypt,Kuwait,Arab Cup,1,2025,12,1.0,0.6,2.0,1.8,0.0,0.0,0.0,0.0,Draw
Jordan,United Arab Emirates,Arab Cup,1,2025,12,1.8,2.2,1.2,1.2,0.0,0.0,0.0,0.0,Win
Algeria,Sudan,Arab Cup,1,2025,12,2.0,0.4,0.4,1.0,0.0,0.0,0.0,0.0,Draw
Iraq,Bahrain,Arab Cup,1,2025,12,1.0,0.4,0.8,1.2,0.0,0.0,0.0,0.0,Win
Palestine,Tunisia,Arab Cup,1,2025,12,0.4,1.0,1.6,1.0,0.0,0.0,0.0,0.0,Draw
Qatar,Syria,Arab Cup,0,2025,12,0.8,1.6,3.2,0.2,0.0,0.0,0.0,0.0,Draw
Oman,Morocco,Arab Cup,1,2025,12,0.8,1.2,2.0,0.2,0.0,0.0,0.0,0.0,Draw
Comoros,Saudi Arabia,Arab Cup,1,2025,12,2.0,1.6,1.2,1.0,0.0,0.0,0.0,0.0,Loss
Kuwait,Jordan,Arab Cup,1,2025,12,1.8,1.6,1.6,2.4,0.0,0.0,0.0,0.0,Loss
United Arab Emirates,Egypt,Arab Cup,1,2025,12,1.2,1.6,1.2,0.8,0.0,0.0,0.0,0.0,Draw
Bahrain,Algeria,Arab Cup,1,2025,12,0.6,1.2,2.0,0.4,0.0,0.0,0.0,0.0,Loss
Sudan,Iraq,Arab Cup,1,2025,12,0.4,0.8,1.2,0.6,0.0,0.0,0.0,0.0,Loss
Qatar,Tunisia,Arab Cup,0,2025,12,0.8,1.0,1.4,1.4,0.0,0.0,0.0,0.0,Loss
Syria,Palestine,Arab Cup,1,2025,12,2.4,0.2,0.6,1.2,0.0,0.0,0.0,0.0,Draw
Morocco,Saudi Arabia,Arab Cup,1,2025,12,1.8,0.2,1.2,0.8,0.0,0.0,0.0,0.0,Win
Oman,Comoros,Arab Cup,1,2025,12,0.6,0.8,2.2,2.0,0.0,0.0,0.0,0.0,Win
Egypt,Jordan,Arab Cup,1,2025,12,0.8,1.0,2.2,2.4,0.0,0.0,0.0,0.0,Loss
United Arab Emirates,Kuwait,Arab Cup,1,2025,12,1.0,1.6,2.0,1.8,0.0,0.0,0.0,0.0,Win
Algeria,Iraq,Arab Cup,1,2025,12,2.4,0.6,1.4,0.6,0.0,0.0,0.0,0.0,Win
Bahrain,Sudan,Arab Cup,1,2025,12,0.8,2.0,0.4,1.2,0.0,0.0,0.0,0.0,Win
Morocco,Syria,Arab Cup,1,2025,12,1.8,0.2,1.8,0.2,0.0,0.0,0.0,0.0,Win
Palestine,Saudi Arabia,Arab Cup,1,2025,12,0.6,1.0,1.2,1.0,0.0,0.0,0.0,0.0,Loss
Jordan,Iraq,Arab Cup,1,2025,12,2.4,1.6,1.4,1.0,0.0,0.0,0.0,0.0,Win
Algeria,United Arab Emirates,Arab Cup,1,2025,12,2.4,0.4,1.4,1.4,0.0,0.0,0.0,0.0,Draw
Morocco,United Arab Emirates,Arab Cup,1,2025,12,1.8,0.2,1.4,1.4,0.0,0.0,0.0,0.0,Win
Saudi Arabia,Jordan,Arab Cup,1,2025,12,1.4,1.2,2.2,1.0,0.0,0.0,0.0,0.0,Loss
Jordan,Morocco,Arab Cup,1,2025,12,2.0,0.4,1.6,0.2,0.0,0.0,0.0,0.0,Loss
Morocco,Comoros,African Cup of Nations,0,2025,12,1.6,0.4,2.2,2.4,2.2,0.0,0.2,0.0,Win
Mali,Zambia,African Cup of Nations,1,2025,12,2.4,0.8,0.8,1.8,2.0,1.0,0.2,0.0,Draw
South Africa,Angola,African Cup of Nations,1,2025,12,2.0,0.4,1.6,1.4,2.2,1.6,0.0,0.0,Win
Egypt,Zimbabwe,African Cup of Nations,1,2025,12,0.6,1.6,0.6,1.2,1.6,1.4,0.4,0.0,Win
Nigeria,Tanzania,African Cup of Nations,1,2025,12,2.4,0.8,0.8,1.8,1.8,1.0,0.2,0.0,Win
Tunisia,Uganda,African Cup of Nations,1,2025,12,1.8,1.2,1.2,1.4,2.6,1.6,0.6,0.2,Win
DR Congo,Benin,African Cup of Nations,1,2025,12,1.2,0.8,1.2,1.4,1.2,0.0,0.0,0.0,Win
Senegal,Botswana,African Cup of Nations,1,2025,12,4.0,0.8,1.0,1.6,2.8,0.0,0.2,0.0,Win
Burkina Faso,Equatorial Guinea,African Cup of Nations,1,2025,12,2.0,0.6,0.8,1.8,2.2,1.6,0.2,0.0,Win
Algeria,Sudan,African Cup of Nations,1,2025,12,2.0,0.4,0.6,1.6,2.0,0.0,0.4,0.0,Win
Ivory Coast,Mozambique,African Cup of Nations,1,2025,12,2.4,0.2,1.2,1.0,2.6,0.0,0.2,0.0,Win
Cameroon,Gabon,African Cup of Nations,1,2025,12,1.0,0.4,2.2,1.4,2.2,0.0,0.4,0.0,Win
Zambia,Comoros,African Cup of Nations,1,2025,12,1.0,1.6,1.4,2.8,0.0,0.0,0.0,0.0,Draw
Morocco,Mali,African Cup of Nations,0,2025,12,2.0,0.4,2.0,1.0,2.2,2.0,0.2,0.2,Draw
Angola,Zimbabwe,African Cup of Nations,1,2025,12,1.2,1.6,0.8,1.4,1.6,1.2,0.0,0.0,Draw
Egypt,South Africa,African Cup of Nations,1,2025,12,1.0,1.4,1.8,0.6,1.6,0.0,0.4,0.0,Win
Uganda,Tanzania,African Cup of Nations,1,2025,12,1.0,2.0,0.8,2.0,1.6,1.0,0.2,0.0,Draw
Nigeria,Tunisia,African Cup of Nations,1,2025,12,2.6,0.8,1.8,1.0,2.0,2.6,0.2,0.4,Win
Benin,Botswana,African Cup of Nations,1,2025,12,1.0,1.6,0.6,2.2,2.0,0.0,0.0,0.0,Win
Senegal,DR Congo,African Cup of Nations,1,2025,12,4.0,0.4,1.0,0.2,2.8,1.0,0.2,0.0,Draw
Equatorial Guinea,Sudan,African Cup of Nations,1,2025,12,0.4,1.8,0.6,1.8,0.0,1.6,0.0,0.2,Loss
Algeria,Burkina Faso,African Cup of Nations,1,2025,12,2.2,0.4,2.4,0.8,2.0,0.0,0.4,0.0,Win
Gabon,Mozambique,African Cup of Nations,1,2025,12,1.4,1.6,0.8,1.2,1.4,1.4,0.2,0.0,Loss
Ivory Coast,Cameroon,African Cup of Nations,1,2025,12,2.6,0.2,0.6,0.4,2.6,1.8,0.2,0.2,Draw
Morocco,Zambia,African Cup of Nations,0,2025,12,2.0,0.6,0.8,1.6,2.0,0.0,0.2,0.0,Win
Comoros,Mali,African Cup of Nations,1,2025,12,0.6,2.0,2.2,1.0,0.0,0.0,0.0,0.0,Draw
Angola,Egypt,African Cup of Nations,1,2025,12,1.0,1.4,1.0,1.2,0.0,0.0,0.0,0.0,Draw
Zimbabwe,South Africa,African Cup of Nations,1,2025,12,1.0,1.6,1.6,0.6,1.2,2.2,0.0,0.0,Loss
Uganda,Nigeria,African Cup of Nations,1,2025,12,1.0,2.2,2.8,1.0,1.2,2.2,0.2,0.0,Loss
Tanzania,Tunisia,African Cup of Nations,1,2025,12,1.0,2.0,2.0,1.4,1.0,2.4,0.2,0.6,Draw
Benin,Senegal,African Cup of Nations,1,2025,12,0.4,1.6,3.2,0.6,0.0,2.6,0.0,0.2,Loss
Botswana,DR Congo,African Cup of Nations,1,2025,12,0.4,1.8,1.0,0.4,0.0,1.0,0.0,0.0,Loss
Equatorial Guinea,Algeria,African Cup of Nations,1,2025,12,0.4,1.8,2.4,0.4,1.6,1.6,0.0,0.6,Loss
Sudan,Burkina Faso,African Cup of Nations,1,2025,12,0.4,1.6,2.2,1.0,0.0,1.8,0.0,0.2,Loss
Gabon,Ivory Coast,African Cup of Nations,1,2025,12,1.8,2.2,1.4,0.4,1.6,2.6,0.0,0.2,Loss
Mozambique,Cameroon,African Cup of Nations,1,2025,12,1.2,1.2,0.8,0.4,1.6,1.8,0.2,0.2,Loss
Senegal,Sudan,African Cup of Nations,1,2026,1,3.0,0.6,0.4,2.0,2.6,1.6,0.4,0.0,Win
Mali,Tunisia,African Cup of Nations,1,2026,1,1.8,1.0,2.2,1.4,1.8,2.4,0.4,0.8,Draw
Morocco,Tanzania,African Cup of Nations,0,2026,1,2.4,0.6,1.2,2.0,1.6,0.0,0.2,0.0,Win
South Africa,Cameroon,African Cup of Nations,1,2026,1,2.2,1.0,0.8,0.6,2.4,1.8,0.2,0.0,Loss
Egypt,Benin,African Cup of Nations,1,2026,1,0.8,1.0,0.2,2.2,1.6,1.8,0.6,0.0,Win
Nigeria,Mozambique,African Cup of Nations,1,2026,1,2.6,1.2,1.2,1.6,2.2,0.0,0.0,0.0,Win
Algeria,DR Congo,African Cup of Nations,1,2026,1,2.0,0.4,1.4,0.4,1.8,0.0,0.6,0.0,Win
Ivory Coast,Burkina Faso,African Cup of Nations,1,2026,1,1.4,0.8,2.0,0.8,3.0,0.0,0.2,0.0,Win
Mali,Senegal,African Cup of Nations,1,2026,1,1.2,1.0,3.6,0.4,0.0,2.2,0.0,0.2,Loss
Morocco,Cameroon,African Cup of Nations,0,2026,1,2.0,0.6,1.2,0.8,1.4,0.0,0.2,0.0,Win
Algeria,Nigeria,African Cup of Nations,1,2026,1,1.8,0.4,2.6,1.0,0.0,2.2,0.0,0.0,Loss
Egypt,Ivory Coast,African Cup of Nations,1,2026,1,1.2,1.0,2.0,0.6,1.8,2.2,0.2,0.0,Win
Senegal,Egypt,African Cup of Nations,1,2026,1,2.2,0.4,1.8,0.8,1.8,0.0,0.2,0.0,Win
Morocco,Nigeria,African Cup of Nations,0,2026,1,1.8,0.2,2.8,0.8,0.0,0.0,0.0,0.0,Draw
Egypt,Nigeria,African Cup of Nations,1,2026,1,1.4,0.8,2.4,0.6,0.0,0.0,0.0,0.0,Draw
Morocco,Senegal,African Cup of Nations,0,2026,1,1.4,0.2,1.8,0.4,0.0,0.0,0.0,0.0,Win
Bolivia,Panama,Friendly,0,2026,1,0.4,1.6,1.8,0.8,0.0,0.0,0.0,0.0,Draw
Grenada,Jamaica,Friendly,0,2026,1,3.4,0.6,1.4,0.6,0.0,0.0,0.0,0.0,Loss
Panama,Mexico,Friendly,0,2026,1,1.8,0.8,0.8,1.8,0.0,0.0,0.0,0.0,Loss
Bolivia,Mexico,Friendly,0,2026,1,0.4,1.8,0.6,1.4,0.0,0.0,0.0,0.0,Loss
Uzbekistan,China,Friendly,1,2026,1,1.6,0.4,0.4,1.4,0.0,0.0,0.0,0.0,Draw
Mexico,Iceland,Friendly,0,2026,2,0.8,0.6,1.6,2.2,0.0,0.0,0.0,0.0,Win
Bolivia,Trinidad and Tobago,Friendly,0,2026,3,0.2,2.0,1.4,1.2,0.0,0.0,0.0,0.0,Win
Bermuda,DR Congo,Friendly,1,2026,3,0.8,3.8,1.2,0.6,0.0,0.0,0.0,0.0,Loss
Equatorial Guinea,Kyrgyzstan,Friendly,1,2026,3,0.6,1.8,1.6,1.6,0.0,0.0,0.0,0.0,Win
Kazakhstan,Namibia,FIFA Series,0,2026,3,1.2,1.8,0.8,2.2,0.0,0.0,0.0,0.0,Win
United States Virgin Islands,American Samoa,FIFA Series,1,2026,3,1.2,2.4,0.4,6.6,0.0,0.0,0.0,0.0,Win
Puerto Rico,Guam,FIFA Series,0,2026,3,0.6,2.2,1.0,2.2,0.0,0.0,0.0,0.0,Win
Brazil,France,Friendly,1,2026,3,2.0,1.0,2.8,0.8,0.0,0.0,0.0,0.0,Loss
Colombia,Croatia,Friendly,1,2026,3,3.0,0.8,2.6,0.6,0.0,0.0,0.0,0.0,Loss
Cyprus,Belarus,Friendly,0,2026,3,2.0,2.0,0.6,2.4,0.0,0.0,0.0,0.0,Loss
Georgia,Israel,Friendly,0,2026,3,1.0,2.4,1.6,2.8,0.0,0.0,0.0,0.0,Draw
Moldova,Lithuania,Friendly,0,2026,3,0.8,4.0,0.6,2.2,0.0,0.0,0.0,0.0,Loss
Vietnam,Bangladesh,Friendly,0,2026,3,2.2,1.0,1.4,1.4,0.0,0.0,0.0,0.0,Win
New Caledonia,Jamaica,FIFA World Cup qualification,1,2026,3,1.8,1.2,1.2,0.6,0.0,2.4,0.0,0.0,Loss
Bolivia,Suriname,FIFA World Cup qualification,1,2026,3,0.8,1.4,1.8,1.2,1.4,1.6,0.6,0.2,Win
Italy,Northern Ireland,FIFA World Cup qualification,0,2026,3,2.8,1.8,0.8,1.0,2.4,0.0,0.2,0.0,Win
Wales,Bosnia and Herzegovina,FIFA World Cup qualification,0,2026,3,2.0,1.8,2.2,1.4,2.4,2.4,0.6,0.0,Draw
Poland,Albania,FIFA World Cup qualification,0,2026,3,2.0,0.8,1.4,0.8,2.0,1.2,0.0,0.2,Win
Ukraine,Sweden,FIFA World Cup qualification,1,2026,3,2.0,1.8,0.4,2.0,2.4,1.6,0.0,0.0,Loss
Slovakia,Kosovo,FIFA World Cup qualification,0,2026,3,0.8,1.6,1.2,0.2,1.4,1.4,0.0,0.0,Loss
Turkey,Romania,FIFA World Cup qualification,0,2026,3,2.8,2.0,2.6,1.4,2.8,0.0,0.2,0.0,Win
Czech Republic,Republic of Ireland,FIFA World Cup qualification,0,2026,3,1.8,0.6,1.4,1.0,2.4,1.2,0.0,0.2,Draw
Denmark,North Macedonia,FIFA World Cup qualification,0,2026,3,3.2,1.4,1.4,1.6,2.8,0.0,0.2,0.0,Win
Aruba,Macau,FIFA Series,1,2026,3,1.2,1.4,0.2,1.6,0.0,0.0,0.0,0.0,Win
Tanzania,Liechtenstein,FIFA Series,1,2026,3,1.2,1.8,0.2,3.8,0.0,0.0,0.0,0.0,Loss
Martinique,Cuba,CONCACAF Series,1,2026,3,0.0,0.8,1.0,2.0,0.0,0.0,0.0,0.0,Draw
Dominican Republic,El Salvador,CONCACAF Series,0,2026,3,0.4,0.8,0.2,2.2,0.0,0.0,0.0,0.0,Draw
Saint Martin,Barbados,CONCACAF Series,1,2026,3,1.2,1.8,1.0,1.6,0.0,0.0,0.0,0.0,Win
Bonaire,Saint Vincent and the Grenadines,CONCACAF Series,0,2026,3,0.8,3.0,2.4,1.0,0.0,0.0,0.0,0.0,Win
Bahamas,Anguilla,CONCACAF Series,1,2026,3,0.6,5.6,0.4,3.2,0.0,0.0,0.0,0.0,Loss
Cayman Islands,British Virgin Islands,CONCACAF Series,0,2026,3,1.0,1.8,1.8,1.8,0.0,0.0,0.0,0.0,Draw
Algeria,Guatemala,Friendly,1,2026,3,1.6,0.6,1.6,1.2,0.0,0.0,0.0,0.0,Win
Argentina,Mauritania,Friendly,0,2026,3,2.4,0.2,0.2,1.6,0.0,0.0,0.0,0.0,Win
Austria,Ghana,Friendly,0,2026,3,3.0,0.6,1.4,0.6,0.0,0.0,0.0,0.0,Win
England,Uruguay,Friendly,0,2026,3,3.4,0.0,0.8,1.2,0.0,0.0,0.0,0.0,Draw
Greece,Paraguay,Friendly,0,2026,3,1.0,2.2,1.2,1.4,0.0,0.0,0.0,0.0,Loss
Guinea,Togo,"Morocco, Capital of African Football",1,2026,3,1.4,0.8,0.2,1.0,0.0,0.0,0.0,0.0,Draw
Liberia,Benin,"Morocco, Capital of African Football",1,2026,3,1.2,1.8,0.4,2.0,0.0,0.0,0.0,0.0,Loss
Libya,Niger,"Morocco, Capital of African Football",1,2026,3,1.2,0.6,1.6,1.0,0.0,0.0,0.0,0.0,Draw
Montenegro,Andorra,Friendly,0,2026,3,1.2,2.6,0.6,2.0,0.0,0.0,0.0,0.0,Win
Morocco,Ecuador,Friendly,1,2026,3,1.8,0.0,1.0,0.4,0.0,0.0,0.0,0.0,Draw
Netherlands,Norway,Friendly,0,2026,3,3.2,0.6,5.0,0.8,0.0,0.0,0.0,0.0,Win
Saudi Arabia,Egypt,Friendly,0,2026,3,1.4,1.0,1.2,0.8,0.0,0.0,0.0,0.0,Loss
South Africa,Panama,Friendly,0,2026,3,1.8,1.4,1.6,1.0,0.0,0.0,0.0,0.0,Draw
Spain,Serbia,Friendly,0,2026,3,3.6,0.4,1.0,2.0,0.0,0.0,0.0,0.0,Win
Russia,Nicaragua,Friendly,0,2026,3,2.0,1.0,0.6,2.2,0.0,0.0,0.0,0.0,Win
Switzerland,Germany,Friendly,0,2026,3,2.0,0.4,3.2,0.2,0.0,0.0,0.0,0.0,Loss
Costa Rica,Jordan,Friendly,1,2026,3,1.4,1.0,2.0,0.8,0.0,0.0,0.0,0.0,Draw
Iran,Nigeria,Friendly,1,2026,3,1.2,0.4,1.8,0.2,0.0,0.0,0.0,0.0,Loss
China,Curaçao,FIFA Series,1,2026,3,0.6,1.2,2.6,0.6,0.0,0.0,0.0,0.0,Win
Australia,Cameroon,FIFA Series,0,2026,3,1.0,1.4,1.2,1.0,0.0,0.0,0.0,0.0,Win
Azerbaijan,Saint Lucia,FIFA Series,0,2026,3,0.6,2.2,0.8,3.0,0.0,0.0,0.0,0.0,Win
Solomon Islands,Bulgaria,FIFA Series,1,2026,3,1.6,2.0,0.6,3.2,0.0,0.0,0.0,0.0,Loss
Indonesia,Saint Kitts and Nevis,FIFA Series,0,2026,3,1.6,2.0,2.2,2.0,0.0,0.0,0.0,0.0,Win
Chile,Cape Verde,FIFA Series,1,2026,3,1.2,1.0,1.6,0.8,0.0,0.0,0.0,0.0,Win
New Zealand,Finland,FIFA Series,0,2026,3,0.6,1.8,1.4,1.8,0.0,0.0,0.0,0.0,Loss
Kenya,Estonia,FIFA Series,1,2026,3,1.4,2.8,1.4,2.0,0.0,0.0,0.0,0.0,Draw
Rwanda,Grenada,FIFA Series,0,2026,3,0.2,1.4,3.0,0.8,0.0,0.0,0.0,0.0,Win
Venezuela,Trinidad and Tobago,FIFA Series,1,2026,3,0.8,2.4,1.4,1.4,0.0,0.0,0.0,0.0,Win
Uzbekistan,Gabon,FIFA Series,0,2026,3,1.4,0.8,1.4,2.2,0.0,0.0,0.0,0.0,Win
Guyana,Dominica,CONCACAF Series,1,2026,3,1.8,1.0,1.2,2.0,0.0,0.0,0.0,0.0,Win
Belize,Sint Maarten,CONCACAF Series,1,2026,3,1.6,2.2,1.0,2.4,0.0,0.0,0.0,0.0,Loss
Burkina Faso,Guinea-Bissau,Friendly,0,2026,3,1.4,1.0,0.6,1.0,0.0,0.0,0.0,0.0,Win
Canada,Iceland,Friendly,0,2026,3,0.6,0.2,1.4,2.6,0.0,0.0,0.0,0.0,Draw
Haiti,Tunisia,Friendly,1,2026,3,1.8,1.2,2.0,1.2,0.0,0.0,0.0,0.0,Loss
Hungary,Slovenia,Friendly,0,2026,3,1.8,1.6,0.2,1.2,0.0,0.0,0.0,0.0,Win
Ivory Coast,South Korea,Friendly,1,2026,3,2.0,1.2,1.4,1.4,0.0,0.0,0.0,0.0,Win
Mexico,Portugal,Friendly,0,2026,3,1.4,0.4,3.0,1.4,0.0,0.0,0.0,0.0,Draw
San Marino,Faroe Islands,Friendly,0,2026,3,0.4,5.0,1.8,0.8,0.0,0.0,0.0,0.0,Loss
Scotland,Japan,Friendly,0,2026,3,2.6,1.4,2.0,1.2,0.0,0.0,0.0,0.0,Loss
Senegal,Peru,Friendly,1,2026,3,1.6,0.8,0.6,1.8,0.0,0.0,0.0,0.0,Win
United States,Belgium,Friendly,0,2026,3,2.4,0.8,3.6,0.6,0.0,0.0,0.0,0.0,Loss
Kyrgyzstan,Madagascar,Friendly,1,2026,3,1.2,1.2,2.0,1.2,0.0,0.0,0.0,0.0,Loss
Botswana,Zimbabwe,Mukuru 4 Nations,0,2026,3,0.4,2.0,1.4,2.0,0.0,0.0,0.0,0.0,Loss
Namibia,Comoros,FIFA Series,1,2026,3,0.2,2.6,0.4,1.4,0.0,0.0,0.0,0.0,Draw
American Samoa,Guam,FIFA Series,1,2026,3,0.8,5.6,1.0,2.8,0.0,0.0,0.0,0.0,Loss
Puerto Rico,United States Virgin Islands,FIFA Series,0,2026,3,1.4,1.8,2.2,2.2,0.0,0.0,0.0,0.0,Win
Armenia,Belarus,Friendly,0,2026,3,0.6,2.8,0.8,2.0,0.0,0.0,0.0,0.0,Loss
Colombia,France,Friendly,1,2026,3,2.0,0.6,2.8,0.8,0.0,0.0,0.0,0.0,Loss
Lithuania,Georgia,Friendly,0,2026,3,0.6,1.6,0.8,2.8,0.0,0.0,0.0,0.0,Loss
Macau,Tanzania,FIFA Series,1,2026,3,0.4,2.4,0.6,1.2,0.0,0.0,0.0,0.0,Loss
Aruba,Liechtenstein,FIFA Series,1,2026,3,1.6,1.4,0.4,2.8,0.0,0.0,0.0,0.0,Win
Martinique,El Salvador,CONCACAF Series,1,2026,3,0.4,1.2,0.4,2.2,0.0,0.0,0.0,0.0,Loss
Dominican Republic,Cuba,CONCACAF Series,0,2026,3,0.8,1.2,1.4,1.0,0.0,0.0,0.0,0.0,Draw
Barbados,Saint Vincent and the Grenadines,CONCACAF Series,1,2026,3,1.2,2.2,2.4,1.2,0.0,0.0,0.0,0.0,Loss
Bonaire,Saint Martin,CONCACAF Series,0,2026,3,1.4,3.0,1.2,2.0,0.0,0.0,0.0,0.0,Loss
British Virgin Islands,Anguilla,CONCACAF Series,1,2026,3,2.0,1.4,1.0,3.0,0.0,0.0,0.0,0.0,Win
Cayman Islands,Bahamas,CONCACAF Series,0,2026,3,1.2,1.8,0.4,5.0,0.0,0.0,0.0,0.0,Win
Cyprus,Moldova,Friendly,0,2026,3,1.6,1.8,0.6,2.2,0.0,0.0,0.0,0.0,Win
Germany,Ghana,Friendly,0,2026,3,3.4,0.6,1.4,1.6,0.0,0.0,0.0,0.0,Win
Azerbaijan,Sierra Leone,FIFA Series,0,2026,3,1.6,2.2,1.0,0.8,0.0,0.0,0.0,0.0,Draw
Saint Kitts and Nevis,Solomon Islands,FIFA Series,1,2026,3,1.8,2.2,1.2,3.8,0.0,0.0,0.0,0.0,Win
Indonesia,Bulgaria,FIFA Series,0,2026,3,2.4,0.8,2.6,3.0,0.0,0.0,0.0,0.0,Loss
Cape Verde,Finland,FIFA Series,1,2026,3,1.8,1.6,1.6,1.2,0.0,0.0,0.0,0.0,Draw
New Zealand,Chile,FIFA Series,0,2026,3,0.4,1.6,2.0,0.8,0.0,0.0,0.0,0.0,Win
Grenada,Kenya,FIFA Series,1,2026,3,1.8,1.6,1.4,2.4,0.0,0.0,0.0,0.0,Loss
Rwanda,Estonia,FIFA Series,0,2026,3,1.0,1.0,1.6,2.2,0.0,0.0,0.0,0.0,Win
Gabon,Trinidad and Tobago,FIFA Series,1,2026,3,1.2,2.8,1.0,2.2,0.0,0.0,0.0,0.0,Draw
Uzbekistan,Venezuela,FIFA Series,0,2026,3,1.6,1.0,1.6,2.0,0.0,0.0,0.0,0.0,Draw
Guyana,Belize,CONCACAF Series,1,2026,3,2.2,0.6,1.8,1.6,0.0,0.0,0.0,0.0,Win
Dominica,Sint Maarten,CONCACAF Series,1,2026,3,1.2,2.4,1.4,2.4,0.0,0.0,0.0,0.0,Draw
Algeria,Uruguay,Friendly,1,2026,3,2.4,0.6,1.0,1.4,0.0,0.0,0.0,0.0,Draw
Argentina,Zambia,Friendly,0,2026,3,2.2,0.4,0.8,2.0,0.0,0.0,0.0,0.0,Win
Austria,South Korea,Friendly,0,2026,3,3.6,0.6,1.0,1.8,0.0,0.0,0.0,0.0,Win
Benin,Guinea,"Morocco, Capital of African Football",1,2026,3,0.6,1.4,1.8,1.2,0.0,0.0,0.0,0.0,Win
Brazil,Croatia,Friendly,1,2026,3,2.2,1.2,2.2,0.8,0.0,0.0,0.0,0.0,Win
Burkina Faso,Guinea-Bissau,Friendly,0,2026,3,1.8,1.0,0.6,1.6,0.0,0.0,0.0,0.0,Draw
Canada,Tunisia,Friendly,0,2026,3,0.8,0.6,1.6,1.2,0.0,0.0,0.0,0.0,Draw
Costa Rica,Iran,Friendly,1,2026,3,1.2,0.8,0.8,0.8,0.0,0.0,0.0,0.0,Loss
England,Japan,Friendly,0,2026,3,2.6,0.2,2.2,0.8,0.0,0.0,0.0,0.0,Loss
Equatorial Guinea,Madagascar,Friendly,1,2026,3,0.6,1.6,2.6,1.6,0.0,0.0,0.0,0.0,Draw
Haiti,Iceland,Friendly,1,2026,3,1.2,0.8,1.2,2.0,0.0,0.0,0.0,0.0,Draw
Hungary,Greece,Friendly,0,2026,3,1.6,1.0,1.0,1.8,0.0,0.0,0.0,0.0,Draw
Ivory Coast,Scotland,Friendly,1,2026,3,2.6,1.2,2.2,1.6,0.0,0.0,0.0,0.0,Win
Jordan,Nigeria,Friendly,1,2026,3,1.8,1.0,1.6,0.2,0.0,0.0,0.0,0.0,Draw
Liberia,Libya,"Morocco, Capital of African Football",1,2026,3,1.2,1.4,0.8,0.6,0.0,0.0,0.0,0.0,Draw
Botswana,Malawi,Mukuru 4 Nations,0,2026,3,0.4,2.4,1.2,0.6,0.0,0.0,0.0,0.0,Win
Mexico,Belgium,Friendly,1,2026,3,1.4,0.4,3.4,1.0,0.0,0.0,0.0,0.0,Draw
Montenegro,Slovenia,Friendly,0,2026,3,1.6,1.8,0.2,0.8,0.0,0.0,0.0,0.0,Loss
Morocco,Paraguay,Friendly,1,2026,3,1.4,0.2,1.2,1.4,0.0,0.0,0.0,0.0,Win
Netherlands,Ecuador,Friendly,0,2026,3,3.0,0.4,1.0,0.6,0.0,0.0,0.0,0.0,Draw
Niger,Togo,"Morocco, Capital of African Football",1,2026,3,1.4,1.0,0.6,1.0,0.0,0.0,0.0,0.0,Loss
Norway,Switzerland,Friendly,0,2026,3,3.0,1.0,2.0,1.2,0.0,0.0,0.0,0.0,Draw
